age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44.0,1,1,1,1,2,2,0,2,3,188.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,0,2,6,0,2,0,0,2,3,89.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,3,0,0,2,0,2,3,455.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,10,2,6,0,2,0,0,2,3,65.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,10,2,6,0,0,0,1,2,3,27.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,10,2,6,0,2,0,0,2,3,272.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,10,2,6,0,2,0,0,2,3,120.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32.0,1,1,0,0,0,2,1,2,3,605.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,4,1,6,0,0,2,0,2,3,630.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,6,2,3,0,2,0,0,2,3,151.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
39.0,9,1,5,0,0,0,0,2,3,62.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
39.0,9,1,5,0,0,2,0,2,3,90.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
23.0,1,2,2,0,0,0,0,2,3,164.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
56.0,0,1,7,1,0,0,0,2,3,599.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,0,2,6,0,0,0,0,2,3,106.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,6,0,0,2,0,2,3,127.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32.0,1,1,1,0,0,0,0,2,3,59.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,7,0,2,0,2,0,1,2,3,124.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,9,1,5,0,0,0,0,2,3,156.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,0,1,2,0,2,0,0,2,3,73.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
26.0,1,2,1,1,0,0,0,2,3,333.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
46.0,9,1,2,1,2,0,0,2,3,267.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,0,1,6,1,2,0,0,2,3,403.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32.0,0,1,2,0,2,0,0,2,3,129.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,2,0,2,3,52.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,1,1,2,1,0,0,0,2,3,270.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,0,0,2,3,283.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,0,0,2,3,81.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,2,0,0,2,3,614.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,0,0,2,3,114.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
45.0,7,1,3,1,0,0,0,2,3,70.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,9,2,5,0,2,0,0,2,3,77.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,1,1,6,0,1,1,0,2,3,87.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
26.0,0,2,6,0,2,0,0,2,3,369.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,0,1,6,1,2,0,0,2,3,62.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,1,1,2,0,2,0,0,2,3,86.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
25.0,1,2,3,0,2,0,0,2,3,214.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
53.0,9,0,5,0,2,2,0,2,3,639.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
22.0,7,2,3,0,2,0,0,2,3,246.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
56.0,5,1,0,1,0,0,0,2,3,112.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
39.0,1,1,0,0,0,0,1,2,3,204.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,6,2,3,0,0,0,0,2,3,364.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,6,2,3,0,0,2,0,2,3,85.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
45.0,2,0,5,0,2,0,0,2,3,211.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
37.0,0,1,6,0,2,0,1,2,3,135.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,9,2,5,0,0,0,0,2,3,115.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,0,1,3,0,0,0,0,2,3,443.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,1,2,1,0,0,2,0,2,3,153.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
36.0,0,2,7,0,0,0,0,2,3,133.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
42.0,2,1,6,0,2,0,0,2,3,578.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
36.0,0,2,7,0,0,0,0,2,3,209.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
57.0,4,1,6,0,0,0,0,2,3,101.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
57.0,4,1,6,0,0,0,0,2,3,632.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
51.0,2,1,6,1,2,2,0,2,3,140.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
44.0,0,1,6,0,2,0,0,2,3,263.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
41.0,1,1,7,1,2,2,0,2,3,97.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
45.0,2,0,5,0,2,0,0,2,3,50.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,9,2,5,0,0,0,0,2,3,96.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,6,0,2,0,0,2,3,124.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,1,1,0,0,2,0,1,2,3,563.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
36.0,0,2,3,0,0,0,0,2,3,385.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,6,2,3,0,0,0,0,2,3,196.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,1,1,0,0,2,0,0,2,3,264.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
28.0,9,2,3,0,2,0,0,2,3,124.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,0,0,2,3,165.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
45.0,7,1,3,1,0,0,0,2,3,210.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,10,1,0,1,2,0,1,2,3,275.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
28.0,0,1,3,0,1,1,0,2,3,502.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,1,1,3,0,0,0,0,2,3,405.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
50.0,2,1,6,0,0,0,0,2,3,289.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
46.0,10,1,5,0,0,0,0,2,3,182.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
44.0,9,1,3,0,2,0,1,2,3,92.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,0,0,0,2,3,128.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,1,2,0,0,2,0,0,2,3,160.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,0,1,5,0,0,0,0,2,3,139.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
53.0,0,2,7,1,0,0,0,2,3,183.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
39.0,1,1,2,1,0,0,0,2,3,181.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,1,0,2,0,0,0,0,2,3,134.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,1,0,0,0,0,2,0,2,3,487.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,0,2,6,0,2,0,0,2,3,82.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
38.0,3,1,0,1,2,0,0,2,3,283.0,6.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,9,2,5,1,2,0,0,2,3,417.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
41.0,1,1,2,0,2,0,0,2,3,60.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,2,0,0,2,3,77.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,2,0,0,2,3,72.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,2,0,0,2,3,282.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,2,0,0,2,3,226.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,0,0,0,2,3,137.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,2,0,0,2,3,261.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
28.0,9,2,3,0,0,0,0,2,3,206.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,0,1,6,1,0,0,0,2,3,105.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
28.0,9,2,3,0,2,0,0,2,3,445.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,4,1,6,0,2,0,0,2,3,90.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
42.0,2,1,6,0,2,0,0,2,3,370.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
26.0,1,2,1,1,2,0,0,2,3,126.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
24.0,0,2,3,0,1,1,0,2,3,176.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,6,0,0,2,0,2,3,135.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,1,1,1,1,2,0,0,2,3,163.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,6,0,2,0,0,2,3,608.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,0,1,2,0,2,2,0,2,3,145.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
51.0,3,1,2,0,2,0,0,2,3,160.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,1,0,7,0,2,0,0,2,3,160.0,6.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
43.0,2,1,6,1,2,0,0,2,3,261.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
43.0,2,1,6,1,2,0,0,2,3,307.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,7,2,3,0,2,0,0,2,3,236.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,1,1,1,0,2,0,0,2,3,387.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
23.0,1,2,2,0,2,0,0,2,3,211.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
25.0,7,2,7,0,2,0,0,2,3,598.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,1
36.0,0,2,3,0,0,2,0,2,3,248.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,0,0,0,2,3,139.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,4,1,6,0,2,0,0,2,3,181.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
54.0,5,0,0,0,2,0,0,2,3,237.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
53.0,4,1,6,0,0,0,0,2,3,477.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
41.0,4,1,3,0,2,0,0,2,3,312.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
50.0,1,1,0,0,2,0,0,2,3,186.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,9,1,6,0,2,0,0,2,3,459.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
37.0,1,0,5,0,0,0,0,2,3,107.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,6,1,0,2,1,2,3,287.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32.0,1,2,2,0,2,0,0,2,3,124.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,9,2,5,0,0,0,0,2,3,270.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
49.0,0,2,3,0,2,0,0,2,3,470.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
43.0,7,0,7,1,2,0,0,2,3,139.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,7,2,3,1,2,0,0,2,3,560.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,1
37.0,7,2,3,0,0,2,0,2,3,96.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,2,2,6,0,0,2,0,2,3,137.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
38.0,6,2,7,0,2,2,0,2,3,55.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,1,2,7,0,1,1,0,2,3,81.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
34.0,1,1,0,0,2,0,0,2,3,246.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
38.0,1,0,0,0,2,0,0,2,3,493.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
44.0,1,1,0,0,0,0,0,2,3,345.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
58.0,5,1,0,0,2,0,0,2,3,216.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
54.0,9,1,3,0,2,0,0,2,3,187.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
56.0,5,1,0,1,0,0,0,2,3,580.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
23.0,7,2,3,0,0,0,0,2,3,191.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
41.0,1,1,2,0,0,0,0,2,3,184.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
57.0,4,1,6,0,0,0,0,2,3,443.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
47.0,1,2,7,1,2,0,0,2,3,213.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,1,1,1,0,0,2,0,2,3,289.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
51.0,1,1,2,1,2,0,0,2,3,156.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,2,2,6,0,0,0,0,2,3,149.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,1,2,2,1,2,0,0,2,3,89.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
24.0,1,2,7,0,0,0,0,2,3,62.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
33.0,7,2,3,1,2,0,0,2,3,282.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
38.0,1,1,1,0,2,0,0,2,3,102.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
40.0,4,1,6,0,0,0,0,2,3,88.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
44.0,11,1,1,0,0,0,0,2,3,199.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
36.0,4,0,6,0,2,0,0,2,3,233.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
34.0,1,1,1,1,2,0,0,2,3,126.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,0,2,2,0,2,0,0,2,3,44.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
27.0,1,2,1,0,2,2,0,2,3,246.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
46.0,1,1,0,1,0,0,0,2,3,203.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
51.0,3,1,2,0,0,0,0,2,3,209.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
43.0,0,1,6,1,2,0,0,2,3,112.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
41.0,7,0,3,0,2,0,0,2,3,249.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
30.0,0,2,6,0,2,0,0,2,3,282.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
24.0,0,2,3,0,0,2,0,2,3,210.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
25.0,7,2,3,0,0,0,0,2,3,32.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
37.0,6,0,5,0,2,0,0,2,3,437.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
26.0,1,2,2,0,2,0,0,2,3,36.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
55.0,0,1,6,0,2,0,0,2,3,464.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
53.0,0,1,6,1,2,0,0,2,3,188.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
23.0,4,2,6,0,2,0,0,2,3,314.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
51.0,1,1,0,0,2,0,0,2,3,279.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,7,0,6,0,2,0,1,2,3,119.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,1,2,3,0,2,0,0,2,3,162.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
22.0,7,1,2,0,2,0,0,2,3,209.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
20.0,8,2,3,0,2,2,0,2,3,136.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
57.0,9,0,5,0,0,0,0,2,3,624.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
52.0,2,1,6,1,2,0,0,2,3,167.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,3,1,0,0,2,0,0,2,3,38.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
35.0,3,1,0,0,0,2,0,2,3,203.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
28.0,1,1,2,0,0,0,0,2,3,143.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,1,2,2,1,2,0,0,2,3,262.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,1,2,2,1,2,0,0,2,3,254.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
48.0,9,1,5,1,0,0,0,2,3,113.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
32.0,1,2,2,0,2,2,0,2,3,282.0,6.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,1,2,2,1,0,0,0,2,3,534.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
29.0,1,2,2,1,2,2,0,2,3,532.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
53.0,0,2,7,1,2,0,0,2,3,319.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.961,5228.1,0
31.0,0,2,6,0,1,1,0,2,4,61.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
30.0,4,1,6,0,0,0,0,2,4,84.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
34.0,1,1,2,0,2,0,0,2,4,487.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
30.0,4,1,6,0,2,0,0,2,4,217.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
24.0,7,2,2,0,0,0,0,2,4,439.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
24.0,0,1,7,0,2,0,0,2,4,170.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
31.0,1,1,1,0,0,0,0,2,4,411.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
44.0,1,1,0,1,0,0,0,2,4,71.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
21.0,7,2,2,0,2,0,0,2,4,285.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
25.0,1,2,2,1,2,0,0,2,4,442.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
30.0,1,1,7,0,0,0,0,2,4,59.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
39.0,7,1,7,1,0,0,0,2,4,100.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
59.0,5,1,7,1,0,0,0,2,4,133.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
36.0,2,1,6,0,0,0,0,2,4,187.0,4.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
32.0,0,1,6,0,0,2,0,2,4,70.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
21.0,1,1,2,0,0,2,0,2,4,89.0,6.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
28.0,1,2,3,0,2,0,0,2,4,221.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
32.0,1,0,1,1,2,0,0,2,4,97.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
42.0,3,1,0,1,0,2,0,2,4,123.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
49.0,1,0,2,0,2,0,0,2,4,364.0,2.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
35.0,0,1,5,0,2,0,0,2,4,194.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
41.0,1,2,1,1,0,0,0,2,4,92.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
43.0,0,1,6,0,2,2,0,2,4,73.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
27.0,1,2,3,0,2,0,0,2,4,164.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
30.0,4,1,6,0,0,2,0,2,4,92.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
31.0,1,2,3,0,2,0,0,2,4,73.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
48.0,7,1,2,0,2,2,0,2,4,51.0,5.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
56.0,3,2,0,1,0,2,0,2,4,122.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
31.0,9,1,2,0,0,0,0,2,4,500.0,3.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
59.0,1,1,2,1,2,0,0,2,4,569.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
32.0,7,2,3,0,2,0,0,2,4,318.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
58.0,2,1,6,0,0,0,1,2,4,38.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
58.0,2,1,6,0,0,2,0,2,4,137.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
58.0,2,1,6,0,0,0,1,2,4,175.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
32.0,6,1,6,0,2,0,0,2,4,181.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
45.0,5,1,0,0,0,0,0,2,4,390.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
24.0,7,2,2,0,0,0,0,2,4,105.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
24.0,7,2,2,0,2,0,0,2,4,411.0,1.0,999.0,0.0,0,1.4,93.918,-42.7,4.963,5228.1,0
